Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
200406,24.734,2.46,2.46,1.575,1.575,0,0,0,0,45.79,45.79,43.2,81.62,13.91,7.81,5.15,33.31,7.26,4.04,0,21.34,9.95,6.36,0,0.943,0.369,0.348,17.29,0.203,0,27.99,41.62,28.33,14.7,3.22,0.79,0.244,"41,187.91","32,398.77","8,789.14","4,692.71",0,0,"4,096.43",0,0,0,199.753,-149.07,"4,296.18","-1,847.47",43,"2,617.66",0,"2,617.66",0,1.575,1.575,"1,665.24",0,"4,096.43","16,168.08","5,724.27","21,892.35","12,634.14",0,"29,489.93","42,124.06",0,0,0,0,"10,271.88","10,271.88","8,450.25","82,738.55",0,"10,590.89","25,866.54","85,053.10","2,366.23",0,"123,876.77","-74,159.10","49,717.67",0,0,"73,976.25","206,432.46","14,778.75",0,0,"11,307.42","26,086.17","30,943.85",0,0,0,"13,328.80","70,358.83","40,995.11",0,"40,995.11",0,"7,257.70","7,404.78","126,016.41","3,625.37",0,"77,891.81","-1,416.16","4,528.73","-8,379.69",0.994,"76,251.05","4,165.00","80,416.05","2,617.66",0,"2,617.66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32,0,1.78,1.78,0,0,0.85,0,1.16,11.89,11.89,8.41,-3.82,26.36,0.9,"135,916.89","190,128.50",-65.03,-28.49,-56.25,37.01,70.15,46.45,82.05,16.55,2.41,7,-2.64,0.651,5.25,1.18,1.03,N/A,81.62,69.06,0,-3.71,12.77,15.01,-5.04,"1,665.24","1,665.24",0.67,,,0,0,109.434,0,0,0,0,0,0,0.99,0.43,0,4.93,2.21,1.76,0,1.16,0
200409,23.284,2.151,2.151,1.594,1.594,0,0,0,0.45,44.965,44.965,43.433,76.38,13.71,8.06,5.04,29.39,7.12,3,0,20.45,9.24,6.59,0,0.966,0.366,0.354,15.65,0.191,0.282,28.92,42.76,30.24,16.4,3.02,0.8,0.264,"39,815.05","31,674.31","8,140.74","4,463.21",0,0,"3,677.53",0,0,0,221.911,-89.964,"3,899.44","-1,394.44",35.76,"2,623.95",0,"2,623.95",0,1.594,1.594,"1,710.00",0,"3,677.53","13,756.49","6,729.31","20,485.79","12,617.95",0,"29,621.14","42,239.08",0,0,0,0,"10,720.71","10,720.71","8,806.47","82,252.05",0,"10,540.78","25,779.67","85,787.64","2,347.06",0,"124,455.15","-74,085.33","50,369.82",0,0,"77,201.08","209,822.95","14,842.06",0,0,"10,881.64","25,723.70","30,996.58",0,0,0,"13,865.45","70,585.73","43,273.67",0,"43,273.67",0,"7,404.03","7,418.03","128,681.46","3,573.57",0,"79,455.17","-1,209.52","4,450.22","-9,379.24",0,"76,890.20","4,251.30","81,141.50","2,623.95",0,"2,623.95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.42,0,1.7,1.7,0,0,0.79,0.18,1.16,11.85,11.85,8.44,23.99,24.04,1.13,"130,609.42","188,645.17",-65.76,-29.64,-57.09,35.84,72.56,167.21,82.87,15.22,2.37,5,-2.76,0.654,5.32,1.17,1.01,N/A,81.27,73.67,-2.69,17.06,18.95,15.83,65.16,"1,656.22","1,710.00",0.49,,,0,0,110.091,0,0,0,0,0,0,0.92,0.4,0,5.02,2.13,0.46,0,1.05,0
200412,27.213,2.478,2.478,1.738,1.738,0,0,0,0,51.09,51.09,48.543,81.87,14.19,8.87,5.28,31.5,7.02,3.19,0,18.72,9.11,6.39,0,0.95,0.377,0.358,15.47,0.207,0,27.14,35.92,27.75,18.97,3.29,0.81,0.247,"44,657.89","36,299.98","8,357.91","4,290.64",0,0.988,"4,066.28",0,0,0,234.251,-163.086,"4,300.53","-1,663.48",38.68,"2,851.53",0,"2,851.53",0,1.738,1.738,"1,641.02",0,"4,066.28","13,317.70","5,698.13","19,015.83","13,283.11",0,"31,335.25","44,618.35",0,0,0,0,"11,358.69","11,358.69","9,593.41","84,586.28",0,"11,224.27","27,204.72","90,455.40","2,431.46",0,"131,315.86","-78,425.59","52,890.27",0,0,"84,840.30","222,316.86","14,289.30",0,0,"11,273.69","25,562.99","34,199.63",0,0,0,"13,627.07","73,389.69","45,460.47",0,"45,460.47",0,"8,064.36","6,838.74","133,753.25","3,818.19",0,"86,944.61","-1,658.54","4,754.20","-10,017.43",-0.988,"83,840.04","4,723.56","88,563.61","2,851.53",0,"2,851.53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.58,0,1.6,1.6,0,0,0.8,0.16,1.12,11.51,11.51,8.69,22.15,22.81,1.05,"134,350.64","199,718.47",-72.8,-32.84,-63.26,41.65,71.76,176.7,87.59,19.4,2.49,4,-2.89,0.711,5.11,1.15,1,N/A,84.81,74.8,4.03,-4,-6.15,-4.55,72.04,"1,641.02","1,641.02",0.49,,,0,0,103.81,0,0,0,0,0,0,0.93,0.41,0,4.22,1.97,0.46,0,1.14,0
200503,31.561,2.543,2.543,1.954,1.954,0,0,0,0.489,52.615,52.615,49.723,74.38,14.95,10.6,5.6,31.48,7.61,3.28,0,19.2,8.06,6.02,0,0.945,0.372,0.351,17.85,0.232,0.25,26.59,37.81,25.47,14.25,3.58,0.81,0.226,"52,719.88","42,599.35","10,120.54","5,873.04",0,-0.975,"4,248.47",0,0,0,139.042,-221.562,"4,387.51","-1,428.37",32.56,"3,172.92",0,"3,172.92",0,1.956,1.954,"1,670.43",0,"4,248.47","14,103.22","5,767.42","19,870.63","15,363.47",0,"32,781.86","48,145.33",0,0,0,0,"12,421.18","12,421.18","9,294.49","89,731.64",0,"11,242.44","27,900.80","92,451.83","2,041.67",0,"133,636.74","-78,547.28","55,089.46",0,0,"86,492.89","231,313.99","17,649.66",0,0,"12,256.14","29,905.79","33,580.60",0,0,0,"14,716.54","78,202.93","47,668.54",0,"47,668.54",0,"7,715.36","6,953.30","140,540.11","3,773.63",0,"88,705.72",-767.155,"4,711.94","-10,449.81",1.019,"85,975.34","4,798.54","90,773.87","3,172.92",0,"3,172.92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.87,0,1.41,1.41,0,0,0.7,0.15,1.05,11.61,11.61,8.61,25.63,20.55,1.26,"121,539.90","187,716.93",-76.78,-34.03,-65.93,40.4,76.12,171.03,90.13,22.31,2.15,4,-2.64,0.684,4.87,1.15,0.99,N/A,78.29,73.63,0.43,43.11,10.62,8.91,71.46,"1,669.11","1,634.04",0.46,6/24/05,6/26/06,0,"265,753.00",105.254,0,0,0,0,0,0,0.83,0.38,0,3.33,1.84,0.43,0,0.98,0
200506,25.373,2.063,2.063,1.504,1.504,0,0,0,0,51.577,51.577,51.634,71.49,11.53,8.29,4.25,26.97,5.71,3.32,0,19.59,8.13,5.36,0,1.001,0.365,0.366,15.53,0.198,0,26.14,40.35,31.18,16.97,2.93,0.8,0.275,"45,798.13","36,828.42","8,969.71","5,245.76",0,0,"3,723.95",0,0,0,154.017,-143.817,"3,877.96","-1,608.51",41.48,"2,454.07",0,"2,454.07",0,1.504,1.504,"1,805.00",0,"3,723.95","15,375.18","4,585.83","19,961.01","13,118.98",0,"33,167.71","46,286.70",0,0,0,0,"12,747.71","12,747.71","9,364.44","88,359.86",0,"10,977.03","27,416.05","90,969.98","2,459.17",-1.02,"131,821.21","-76,436.29","55,384.92",0,0,"87,034.90","230,779.67","16,283.98",0,0,"12,974.15","29,258.13","36,613.21",0,0,0,"14,063.49","79,934.82","47,758.53",0,"47,758.53",0,"7,558.05","6,529.91","141,781.31","3,650.51",0,"87,043.06",-298.854,"4,557.27","-10,673.07",0,"84,278.91","4,719.45","88,998.36","2,454.07",0,"2,454.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95,0,1.39,1.39,0,0,0.69,0.16,1.05,12.2,12.2,8.2,25.66,19.56,1.31,"116,817.52","185,947.69",-77.44,-35.58,-67.52,36.57,76.58,163.23,88.77,20.55,2.09,2,-2.65,0.663,4.81,1.11,0.95,N/A,74.73,68.61,0,2.58,-4.53,-16.14,68.37,"1,805.00","1,634.04",0.39,,,0,0,108.747,0,0,0,0,0,0,0.81,0.38,0,3.48,1.95,0.44,0,0.93,0
200509,24.731,2.012,2.012,1.676,1.676,0,0,0,0.74,48.219,48.219,47.563,92.37,12.73,6.63,4.68,25.67,6.12,4.43,0,20.04,8.13,6.11,0,0.986,0.369,0.364,15.34,0.191,0.441,25.97,41.86,32.86,16.97,2.78,0.8,0.288,"44,640.21","35,694.42","8,945.79","5,314.43",0,0,"3,631.36",0,0,0,267.252,-137.706,"3,898.61","-1,348.50",34.59,"2,726.58",0,"2,726.58",0,1.676,1.676,"1,805.00",0,"3,631.36","15,228.25","5,187.95","20,416.19","12,705.68",0,"32,474.14","45,179.82",0,0,0,0,"12,960.69","12,960.69","9,318.11","87,874.80",0,"10,815.53","27,398.40","92,424.20","3,045.85",0,"133,683.98","-75,879.08","57,804.91",0,0,"90,099.52","235,779.23","16,374.78",0,0,"12,656.71","29,031.49","38,191.49",0,0,0,"14,262.26","81,485.24","47,660.56",0,"47,660.56",0,"8,176.68","6,691.49","144,013.98","3,565.06",0,"87,747.30","1,682.05","4,450.46","-10,408.54",-1.02,"87,035.31","4,729.95","91,765.25","2,726.58",0,"2,726.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.13,0,1.92,1.92,0,0,0.89,0.22,1.32,15.84,15.84,6.31,25.68,24.07,1.33,"166,727.76","236,893.57",-71.1,-33.72,-62.23,38.11,77.6,163.43,86.34,21.23,2.25,3,-2.67,0.681,4.75,1.08,0.92,N/A,94.32,71.23,-10.46,6.21,5.1,-6.46,63.25,"1,805.00","1,805.00",0.37,,,0,0,111.239,0,0,0,0,0,0,1.07,0.5,0,4.35,2.42,0.57,0,1.19,0
200512,27.679,2.502,2.502,2.066,2.066,0,0,0,0,52.907,52.907,53.296,104.62,15.52,7.84,5.74,28.41,6.12,4.64,0,19.52,9.04,7.45,0,1.007,0.37,0.373,15.03,0.192,0,25.72,37.57,32.77,20.92,2.78,0.8,0.289,"45,092.37","36,289.65","8,802.72","4,725.89",0,0,"4,076.83",0,0,0,"1,334.02",-245.268,"5,410.85","-2,192.45",40.52,"3,360.97",0,"3,360.97",0,2.067,2.066,"1,629.11",0,"4,076.83","12,362.09","5,760.80","18,122.89","12,710.05",0,"32,702.36","45,412.42",0,0,0,0,"13,101.88","13,101.88","8,941.31","85,578.50",0,"10,204.53","26,269.57","90,887.65","2,938.23",0.997,"130,300.97","-73,323.09","56,977.89",0,0,"90,331.31","232,887.69","14,941.39",0,0,"11,629.28","26,570.67","39,863.98",0,0,0,"13,532.60","79,967.25","46,960.79",0,"46,960.79",0,"8,668.12","6,395.90","141,992.07","3,356.98",0,"85,018.17","3,416.80","4,188.50","-9,788.78",0,"86,191.67","4,703.96","90,895.62","3,360.97",0,"3,360.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,0,1.98,1.98,0,0,1.01,0.23,1.37,16.47,16.47,6.07,23.55,27.13,1.17,"170,437.80","243,843.64",-78.92,-37.52,-69.05,42.86,77.93,171.03,92.58,22.58,2.24,4,-2.64,0.677,5.03,1.07,0.91,N/A,104.62,85.82,9.74,1.71,18.89,0.97,66.06,"1,628.81","1,629.11",0.59,,,0,0,118.462,0,0,0,0,0,0,1.13,0.54,0,4.63,2.44,0.61,0,1.34,0
200603,30.328,3.093,3.093,2.095,2.095,0,0,0,0.946,55.548,55.548,54.69,108.9,15.69,8.01,5.79,34.23,10.46,4.26,0,18.76,10.2,7.03,0,0.985,0.368,0.362,15.45,0.206,0.452,31.33,40.63,30.74,21.44,2.97,0.81,0.274,"49,181.84","39,953.97","9,227.87","4,211.68",0,0,"5,016.19",0,0,0,"6,617.48",-207.989,"11,633.67","-1,802.35",15.49,"3,456.06",0,"3,456.06",0,2.096,2.095,"1,621.66",0,"5,016.19","13,380.27","5,842.08","19,222.35","16,886.93",0,"33,366.38","50,253.31",0,0,0,0,"13,819.86","13,819.86","8,230.70","91,526.21",0,"10,366.40","26,912.09","94,536.07","3,385.21",0,"135,199.78","-74,951.41","60,248.37",0,0,"93,184.19","244,958.77","17,790.18",0,0,"12,484.04","30,274.22","40,556.32",0,0,0,"14,671.93","85,502.48","48,089.50",0,"48,089.50",0,"9,318.62","6,986.21","149,896.80","3,385.21",0,"89,177.74","3,728.45","4,222.23","-10,477.80",0,"90,035.83","5,026.13","95,061.97","3,456.06",0,"3,456.06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,1.96,1.96,0,0,1.04,0.22,1.4,15.73,15.73,6.36,25.68,27.24,1.55,"176,513.83","250,963.43",-83.72,-39.11,-71.64,44.11,76.68,177.91,95.78,27.66,2.31,4,-2.59,0.706,4.9,1.07,0.91,N/A,109.58,97.89,0.51,-3.91,7.2,21.63,71.09,"1,620.47","1,620.88",0.36,6/26/06,6/25/07,0,"285,977.00",117.278,0,0,0,0,0,0,1.14,0.54,0,3.94,2.47,0.61,0,1.42,0
200606,30.546,2.776,2.776,2.012,2.012,0,0,0,0,56.332,56.332,57.802,104.59,14.32,7.7,5.23,28.94,6.22,4.54,0,19.52,9.09,6.59,0,1.026,0.364,0.373,15.5,0.199,0,27.5,38.69,32.42,21.23,2.81,0.8,0.286,"49,249.40","39,638.11","9,611.30","5,135.35",0,0,"4,475.95",0,0,0,368.666,-78.929,"4,844.61","-2,012.18",41.53,"3,245.06",0,"3,245.06",0,2.013,2.012,"1,612.29",0,"4,475.95","12,229.93","5,779.77","18,009.69","14,842.56",0,"35,401.94","50,244.50",0,0,0,0,"14,349.01","14,349.01","9,456.44","92,059.64",0,"10,622.38","27,881.75","98,361.93","4,124.27",-0.999,"140,989.33","-77,519.81","63,469.53",0,0,"95,546.48","251,075.65","16,805.78",0,0,"13,325.93","30,131.72","42,507.51",0,0,0,"14,356.00","86,995.23","51,182.65",0,"51,182.65",0,"9,335.55","7,174.50","154,687.93","3,467.86",0,"93,054.74","2,611.64","4,326.08","-12,153.00",0,"91,307.32","5,080.40","96,387.72","3,245.06",0,"3,245.06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,1.86,1.86,0,0,0.92,0.18,1.32,14.42,14.42,6.93,26.09,24.1,1.61,"169,527.84","250,288.71",-87.46,-41.77,-76.16,45.34,80.36,198.06,99.74,30.04,2.3,5,-2.61,0.702,5.09,1.06,0.89,N/A,120.48,96.56,0,20.39,33.79,34.56,75.13,"1,612.29","1,620.88",0.75,,,0,0,114.625,0,0,0,0,0,0,1.05,0.46,0,3.48,2.31,0.53,0,1.3,0
200609,30.686,3.056,3.056,2.15,2.15,0,0,0,0.866,57.832,57.832,59.508,108.9,14.95,7.95,5.46,30.84,7.2,4.7,0,19.73,9.96,6.95,0,1.029,0.366,0.377,15.48,0.196,0.403,27.42,39.29,32.99,21.12,2.77,0.8,0.29,"49,738.79","39,922.94","9,815.85","4,861.60",0,1.007,"4,953.24",0,0,0,259.796,-110.766,"5,213.03","-1,927.32",36.97,"3,458.91",0,"3,458.91",0,2.151,2.15,"1,620.88",0,"4,953.24","16,253.34","4,133.57","20,386.91","14,946.31",0,"34,026.19","48,972.49",0,0,0,0,"14,519.36","14,519.36","9,075.73","92,954.49",0,"10,503.60","27,911.92","99,950.85","4,380.28",0,"142,746.65","-77,713.14","65,033.50",0,0,"98,197.73","256,185.72","17,189.81",0,0,"12,729.99","29,919.80","44,381.76",0,0,0,"14,578.77","88,880.33","52,072.92",0,"52,072.92",0,"9,697.03","6,703.33","157,353.61","3,385.40",0,"94,285.69","3,683.46","4,235.27","-11,850.91",0,"93,738.91","5,093.20","98,832.12","3,458.91",0,"3,458.91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0,1.88,1.88,0,0,0.92,0.17,1.34,14.01,14.01,7.14,27.12,24.86,1.66,"176,513.72","257,674.70",-87.64,-42.87,-76.25,45.99,84.59,206.32,104.07,31.04,2.31,4,-2.58,0.697,5.28,1.05,0.88,N/A,110.09,94.48,0,24.08,28.31,51.89,78.13,"1,620.88","1,620.88",0.81,,,0,0,117.215,0,0,0,0,0,0,1.05,0.46,0,3.51,2.37,0.53,0,1.29,0
200612,32.523,3.041,3.041,2.269,2.269,0,0,0,0,59.636,59.636,62.842,134.31,15.33,6.81,5.59,29.61,6.62,5.51,0,19.59,9.35,6.94,0,1.054,0.363,0.383,15.77,0.201,0,26.85,35.57,32.53,23.81,2.81,0.8,0.287,"52,387.29","42,126.16","10,261.14","5,364.44",0,-2.029,"4,898.72",0,0,0,351.068,-128.86,"5,249.79","-2,047.56",39,"3,637.51",0,"3,637.51",0,2.271,2.269,"1,610.79",0,"4,898.72","12,239.70","4,293.99","16,533.69","15,412.50",0,"36,487.76","51,900.26",0,0,0,0,"15,517.01","15,517.01","9,087.19","93,038.15",0,"10,575.68","28,686.13","103,793.42","3,793.77",0,"146,848.99","-79,544.34","67,304.64",0,0,"104,015.62","264,358.41","16,419.03",0,0,"12,506.55","28,925.59","47,363.77",0,0,0,"15,914.75","92,204.11","53,861.57",0,"53,861.57",0,"10,180.98","6,774.81","163,021.46","3,383.85",0,"96,520.42","4,920.03","4,239.20","-13,002.71",0,"96,060.78","5,276.17","101,336.95","3,637.51",0,"3,637.51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.01,0,2.25,2.25,0,0,1.1,0.22,1.55,16.04,16.04,6.23,24.58,29.87,1.35,"216,345.74","306,313.56",-94.22,-46.72,-82.22,47.22,88.03,209.77,106.96,30.44,2.41,4,-2.54,0.726,5.22,1.01,0.84,N/A,134.31,109.34,0.62,17.5,9.85,21.54,71.7,"1,610.06","1,610.79",0.89,,,0,0,117.322,0,0,0,0,0,0,1.26,0.56,0,4.41,2.84,0.64,0,1.53,0
200703,33.661,3.033,3.033,2.325,2.325,0,0,0,1.057,63.131,63.131,64.693,128.16,15.13,7.45,5.5,28.39,6.83,5.5,0,19.97,9.01,6.95,0,1.025,0.363,0.372,15.79,0.198,0.455,29.39,40.13,32.88,22.14,2.78,0.8,0.288,"53,591.15","42,886.86","10,704.29","5,875.45",0,0,"4,828.84",0,0,0,253.304,-107.289,"5,082.14","-1,704.50",33.54,"3,726.99",0,"3,726.99",0,2.327,2.325,"1,592.10",0,"4,828.84","16,207.08","3,941.75","20,148.82","17,260.08",0,"38,571.44","55,831.52",0,0,0,0,"15,385.17","15,385.17","9,136.45","100,501.96",0,"10,517.02","29,378.72","106,556.75","2,980.17",0,"149,432.66","-80,687.73","68,744.93",0,0,"108,569.33","277,816.22","18,861.70",0,0,"14,228.67","33,090.37","50,023.90",0,0,0,"17,243.00","100,357.27","53,419.05",0,"53,419.05",0,"11,193.23","6,543.12","171,512.67","3,386.10",0,"100,336.17","5,981.45","4,244.18","-13,002.84",0,"100,945.07","5,358.48","106,303.55","3,726.99",0,"3,726.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78,0,2.03,2.03,0,0,1.02,0.24,1.44,15.46,15.46,6.47,27.39,26.9,1.5,"204,924.00","293,576.60",-98.01,-47.76,-85.11,50.48,90.26,216.76,111.53,36.42,2.2,5,-2.69,0.717,5.06,1,0.85,N/A,141.57,126.63,0.73,10.99,10.99,-1.94,60.9,"1,590.67","1,598.97",1,6/25/07,6/25/08,0,"299,394.00",117.26,0,0,0,0,0,0,1.15,0.57,0,3.52,2.54,0.59,0,1.42,0
200706,33.126,3.43,3.43,2.509,2.509,0,0,0,0,62.636,62.636,66.679,125.88,15.94,7.93,5.76,32.08,6.81,5.72,0,19.52,10.35,7.54,0,1.065,0.359,0.383,14.92,0.191,0,26.58,37.73,33.2,22.05,2.75,0.8,0.293,"53,173.65","42,792.89","10,380.76","4,874.67",0,0,"5,506.09",0,0,0,518.988,-205.788,"6,025.08","-2,479.50",41.15,"4,007.35",0,"4,007.35",0,2.511,2.509,"1,605.21",0,"5,506.09","16,522.28","4,759.23","21,281.51","15,491.33",0,"39,323.61","54,814.94",0,0,0,0,"15,757.35","15,757.35","9,671.04","101,524.83",0,"10,213.12","28,840.46","106,773.93","2,797.72",-1.004,"148,624.21","-80,074.68","68,549.54",0,0,"108,606.95","278,681.32","17,694.77",0,0,"14,565.79","32,260.55","51,518.31",0,0,0,"16,158.89","99,937.75","55,100.03",0,"55,100.03",0,"11,347.46","6,774.95","173,160.18","3,236.40",0,"98,090.68","7,706.52","4,060.55","-12,942.57",1.004,"100,152.57","5,368.56","105,521.13","4,007.35",0,"4,007.35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,2.01,2.01,0,0,1.01,0.29,1.46,15.05,15.05,6.64,27.15,26.28,1.53,"201,278.34","291,983.74",-98.34,-48.16,-86.15,49.41,92.09,221.64,114.2,35.54,2.18,4,-2.59,0.687,5.32,1.02,0.86,N/A,125.88,114.1,0,8.45,24.69,23.56,49.39,"1,605.21","1,598.97",0.53,,,0,0,122.689,0,0,0,0,0,0,1.1,0.54,0,3.54,2.55,0.57,0,1.37,0
