Fiscal Period,Revenue per Share,EBITDA per Share,EBIT per Share,Earnings per Share (Diluted),EPS without NRI,Owner Earnings per Share (TTM),Free Cash Flow per Share,Operating Cash Flow per Share,Dividends per Share,Book Value per Share,Tangible Book per Share,Total Debt per Share,Month End Stock Price,ROE %,ROE % Adjusted to Book Value,ROA %,ROC (Joel Greenblatt) %,ROIC %,WACC %,Effective Interest Rate on Debt %,Gross Margin %,Operating Margin %,Net Margin %,FCF Margin %,Debt-to-Equity,Equity-to-Asset,Debt-to-Asset,Gross-Profit-to-Asset %,Asset Turnover,Dividend Payout Ratio,Days Sales Outstanding,Days Payable,Days Inventory,Cash Conversion Cycle,Inventory Turnover,COGS-to-Revenue,Inventory-to-Revenue,Revenue,Cost of Goods Sold,Gross Profit,"Selling, General, & Admin. Expense",Research & Development,Other Operating Expense,Operating Income,  Interest Income,  Interest Expense,Net Interest Income,Other Income (Expense),  Other Income (Minority Interest),Pre-Tax Income,Tax Provision,Tax Rate %,Net Income (Continuing Operations),Net Income (Discontinued Operations),Net Income,Preferred Dividends,EPS (Basic),EPS (Diluted),Shares Outstanding (Diluted Average),"Depreciation, Depletion and Amortization",EBITDA,  Cash And Cash Equivalents,  Marketable Securities,"Cash, Cash Equivalents, Marketable Securities",  Accounts Receivable,  Notes Receivable,  Other Current Receivables,Total Receivables,"  Inventories, Raw Materials & Components","  Inventories, Work In Process","  Inventories, Inventories Adjustments","  Inventories, Finished Goods","  Inventories, Other",Total Inventories,Other Current Assets,Total Current Assets,Investments And Advances,  Land And Improvements,  Buildings And Improvements,"  Machinery, Furniture, Equipment",  Construction In Progress,  Other Gross PPE,"Gross Property, Plant and Equipment",  Accumulated Depreciation,"Property, Plant and Equipment",Intangible Assets,  Goodwill,Other Long Term Assets,Total Assets,  Accounts Payable,  Total Tax Payable,  Other Current Payables,  Current Accrued Expense,Accounts Payable & Accrued Expense,Current Portion of Long-Term Debt,  Current Deferred Revenue,  Current Deferred Taxes Liabilities,DeferredTaxAndRevenue,Other Current Liabilities,Total Current Liabilities,  Long-Term Debt,  Capital Lease Obligation,Long-Term Debt & Capital Lease Obligation,PensionAndRetirementBenefit,NonCurrent Deferred Liabilities,Other Long-Term Liabilities,Total Liabilities,Common Stock,Preferred Stock,Retained Earnings,Accumulated other comprehensive income (loss),Additional Paid-In Capital,Treasury Stock,Other Stockholders Equity,Total Stockholders Equity,Minority Interest,Total Equity,  Net Income,  Net Foreign Currency Exchange Gain,Net Income From Continuing Operations,"Depreciation, Depletion and Amortization",  Change In Receivables,  Change In Inventory,  Change In Prepaid Assets,  Change In Payables And Accrued Expense,Change In Working Capital,Change In DeferredTax,Stock Based Compensation,Cash Flow from Discontinued Operations,Cash Flow from Others,Cash Flow from Operations,"Purchase Of Property, Plant, Equipment","Sale Of Property, Plant, Equipment",Purchase Of Business,Sale Of Business,Purchase Of Investment,Sale Of Investment,Net Intangibles Purchase And Sale,Cash From Discontinued Investing Activities,Cash From Other Investing Activities,Cash Flow from Investing,Issuance of Stock,Repurchase of Stock,Net Issuance of Preferred Stock,Net Issuance of Debt,Cash Flow for Dividends,Other Financing,Cash Flow from Financing,Net Change in Cash,Capital Expenditure,Free Cash Flow,PE Ratio,Price-to-Owner-Earnings,PB Ratio,Price-to-Tangible-Book,Price-to-Free-Cash-Flow,Price-to-Operating-Cash-Flow,PS Ratio,PEG Ratio,EV-to-Revenue,EV-to-EBITDA,EV-to-EBIT,Earnings Yield (Joel Greenblatt) %,Forward Rate of Return (Yacktman) %,Shiller PE Ratio,Dividend Yield %,Market Cap,Enterprise Value,Net Cash per Share,Net Current Asset Value,Net-Net Working Capital,Intrinsic Value: Projected FCF,Median PS Value,Peter Lynch Fair Value,Graham Number,Earnings Power Value (EPV),Altman Z-Score,Piotroski F-Score,Beneish M-Score,Scaled Net Operating Assets,Sloan Ratio %,Current Ratio,Quick Ratio,Interest Coverage,Highest Stock Price,Lowest Stock Price,Shares Buyback Ratio %,YoY Rev. per Sh. Growth,YoY EPS Growth,YoY EBITDA Growth,5-Year EBITDA Growth Rate,Shares Outstanding (Basic Average),Shares Outstanding (EOP),Beta,Filing Date,Restated Filing Date,Number of Shareholders,Number of Employees,Forex Rate (USD/JPY),Insider Shares Owned,Institution Shares Held,Insider Ownership %,Institutional Ownership %,Price-to-Net-Current-Asset-Value,Price-to-Net-Net-Working-Capital,Price-to-Graham-Number,Price-to-Intrinsic-Value-DCF (Earnings Based),Price-to-Intrinsic-Value-DCF (FCF Based),Price-to-Earnings-Power-Value,Price-to-Intrinsic-Value-Projected-FCF,Price-to-Peter-Lynch-Fair-Value,Price-to-Median-PB-Value,Price-to-Median-PS-Value,Price-to-Net-Cash
200603,12.943,1.95,1.559,1.017,1.017,1.53,0.611,1.331,0.258,19.262,19.262,15.228,30.96,22.14,13.75,8.42,66.82,12.17,3.3,0,27.89,12.05,7.76,4.72,0.791,0.388,0.307,30.28,0.271,0.254,31.15,45.54,45.92,31.53,1.99,0.72,0.363,"24,057.19","17,346.81","6,710.38","3,814.34","1,176.33","-1,178.25","2,897.96",0,0,0,-50.768,0,"2,847.19","-1,174.98",41.27,"1,866.66",0,"1,866.66",0,1.017,1.017,"1,858.71",726.433,"3,624.39","6,111.05",0,"6,111.05","8,212.63",0,"10,494.86","18,707.49","2,735.87",240.869,0,"5,859.14",-1.004,"8,834.88","5,357.33","39,010.74",0,"3,277.83","9,800.36","21,846.82",987.563,1.004,"35,913.57","-20,436.73","15,476.84",0,0,"36,153.44","90,641.02","8,657.23",0,0,"6,709.21","15,366.44","11,789.54",0,0,0,"2,630.49","29,786.46","16,019.80",0,"16,019.80",0,0,"8,914.16","54,720.42",733.647,0,"36,387.28","-3,166.42","1,471.31",-249.902,-1.004,"35,174.91",745.69,"35,920.60","1,866.66",0,"1,866.66",726.433,"-1,218.26",-104.522,0,"1,172.63",344.25,304.222,0,0,-768.152,"2,473.41","-1,337.95",97.518,0,0,"-1,456.26","1,173.72",0,0,-225.842,"-1,748.81",0,-258.562,0,260.795,1.091,-35.13,-31.807,692.791,"-1,337.95","1,135.46",11.25,20.24,1.61,1.61,56.79,11.65,0.68,1.52,0.94,8.22,10.7,9.35,7.72,17.29,1.39,"56,537.60","78,981.58",-27.03,-9.01,-21.23,16.33,26.31,20.31,35.02,2.09,2.49,6,-2.41,0.665,6.95,1.31,1.01,N/A,31.43,26.54,1.65,9.45,108.48,175.81,7.38,"1,858.71","1,826.15",0.64,6/30/06,7/18/07,0,"144,785.00",117.278,0,0,0,0,0,0,0.88,0,0,14.81,1.9,1.52,0,1.18,0
200606,12.425,1.332,0.972,0.685,0.685,1.96,0.291,0.822,0,20.094,20.094,16.747,31.82,13.95,8.83,5.44,38.18,7.27,3.38,0,28.4,7.83,5.52,2.34,0.833,0.392,0.326,28,0.246,0,29.05,50.8,50.94,29.19,1.79,0.72,0.4,"22,708.44","16,258.28","6,450.16","3,656.69","1,016.08",0,"1,777.39",0,0,0,-143.87,0,"1,633.52",-644.416,39.45,"1,252.87",0,"1,252.87",0,0.685,0.685,"1,827.65",656.406,"2,433.80","6,438.17",0,"6,438.17","7,229.45",0,"11,931.20","19,160.65",0,0,0,0,"9,316.56","9,316.56","5,847.71","40,763.09",0,"3,478.85","10,421.56","22,674.47","1,378.75",0,"37,953.63","-21,648.40","16,305.24",0,0,"36,609.85","93,678.17","9,051.80",0,0,"7,473.23","16,525.04","13,504.77",0,0,0,"4,818.64","34,848.44","17,078.54",0,"17,078.54",0,0,"5,056.42","56,983.40",751.32,0,"38,041.55","-3,433.89","1,506.64",-170.845,0,"36,694.77",0,"36,694.77","1,252.87",0,"1,252.87",656.406,"1,233.88",-265.759,0,-400.637,-450.592,57.948,0,0,-14.986,"1,501.64",-970.122,35.967,0,0,-317.712,222.798,0,0,"-2,411.82","-3,440.88",0,-75.931,0,"2,270.94",-478.567,-19.982,"1,696.46",-242.78,-970.122,531.519,10.59,16.23,1.58,1.58,46.37,10.28,0.65,1.15,0.92,7.94,10.43,9.59,9.73,16.58,1.35,"58,108.09","82,253.23",-27.68,-8.88,-22.16,18.11,27.02,27.7,36.61,0.85,2.47,7,-2.48,0.671,8.27,1.17,0.9,N/A,36.82,29.54,0,11.45,24.49,20.11,9.22,"1,827.65","1,826.15",0.99,,,0,0,114.625,0,0,0,0,0,0,0.87,0,0,37.44,1.76,1.15,0,1.18,0
200609,12.3,1.277,0.902,0.597,0.597,1.87,0.55,1.349,0.26,20.369,20.369,17.497,33.63,11.82,7.16,4.61,38.06,6.76,3.33,0,28.37,7.34,4.86,4.47,0.859,0.389,0.334,26.91,0.237,0.435,27.62,49.94,53.31,30.99,1.71,0.72,0.419,"22,431.04","16,067.05","6,363.99","3,621.03","1,096.58",1.007,"1,645.37",0,0,0,-291.011,0,"1,354.36",-498.445,36.8,"1,090.54",0,"1,090.54",0,0.597,0.597,"1,823.68",684.262,"2,329.64","6,756.70",0,"6,756.70","6,788.92",0,"12,549.74","19,338.67",0,0,0,0,"9,458.38","9,458.38","5,695.37","41,249.11",0,"3,430.71","10,382.76","23,027.16","1,718.88",0,"38,559.52","-21,731.20","16,828.32",0,0,"37,433.74","95,511.16","8,792.78",0,0,"8,112.07","16,904.84","17,028.70",0,0,0,"4,641.08","38,574.62","14,879.85",0,"14,879.85",0,0,"4,910.94","58,365.41",734.074,0,"38,218.16","-2,987.65","1,471.17",-290.004,0,"37,145.75",0,"37,145.75","1,090.54",0,"1,087.80",684.262,455.867,-206.334,0,-287.912,419.491,-75.8,0,0,344.938,"2,460.69","-1,457.95",63.509,0,0,-264.281,283.59,0,0,"-1,954.28","-3,329.40",0,-123.11,0,"1,429.46",0.765,-29.801,"1,277.31",408.6,"-1,457.95","1,002.75",11.67,17.98,1.65,1.65,42.45,9.8,0.69,1.02,0.97,8.24,10.94,9.14,12.19,17.83,1.54,"61,330.36","86,482.21",-28.3,-9.39,-22.91,19.35,27.54,32.89,36.53,-1.89,2.42,7,-2.48,0.665,8.41,1.07,0.82,N/A,33.88,29.39,0.14,8.15,-8.19,19.01,11.41,"1,823.68","1,823.68",0.94,,,0,0,117.215,0,0,0,0,0,0,0.92,0,0,0,1.74,1.02,0,1.22,0
200612,12.94,1.427,0.959,0.677,0.677,1.61,-1.01,0.2,0.142,21.02,21.02,18.276,39.54,13.09,6.96,5.1,37.86,6.81,4.06,0,29.72,7.41,5.23,-7.81,0.869,0.391,0.34,28.98,0.244,0.209,29.18,48.04,53.48,34.62,1.71,0.7,0.412,"23,597.67","16,583.41","7,014.26","4,046.42","1,219.61",0,"1,748.24",0,0,0,-115.67,0,"1,632.57",-617.921,37.85,"1,234.83",0,"1,234.83",0,0.677,0.677,"1,823.68",854.513,"2,602.75","6,385.18",0,"6,385.18","7,546.95",0,"12,569.46","20,116.41",0,0,0,0,"9,979.06","9,979.06","5,655.65","42,136.30",0,"3,557.36","10,939.93","25,016.15","1,643.73",1.015,"41,158.18","-23,398.80","17,759.38",0,0,"38,204.54","98,100.23","8,730.03",0,0,"7,692.05","16,422.08","18,323.53",0,0,0,"4,798.27","39,543.88","15,006.64",0,"15,006.64",0,0,"5,215.29","59,765.81",733.59,0,"38,970.60","-2,485.89","1,470.23",-353.097,-1.015,"38,334.42",0,"38,334.42","1,234.83",0,"1,236.34",854.513,-647.334,-267.795,0,-358.91,"-1,767.70",40.422,0,0,1.81,365.389,"-2,208.16",14.034,0,0,-378.307,712.512,0,0,942.256,-917.665,0,-30.098,0,702.911,-466.675,-10.568,195.57,-356.707,"-2,208.16","-1,842.77",13.53,24.56,1.88,1.88,92.38,10.88,0.8,0.99,1.08,9.15,12.46,8.03,13.86,20.91,1.67,"72,108.31","99,053.30",-29.27,-9.67,-23.43,17.46,28.41,39.96,37.52,-5.82,2.51,6,-2.49,0.683,8.24,1.07,0.81,N/A,39.54,33.4,0,13.6,10.62,19.51,13.68,"1,823.68","1,823.68",1.04,,,0,0,117.322,0,0,0,0,0,0,1.05,0,0,0,2.26,0.99,0,1.39,0
200703,14.283,1.693,1.157,0.818,0.818,1.73,1.593,1.855,0.162,20.982,20.982,18.632,34.87,15.7,9.46,5.99,37.53,9.04,4.04,0,29.61,8.1,5.71,11.15,0.888,0.372,0.331,31.08,0.262,0.198,31.18,47.56,49.38,33,1.85,0.7,0.381,"26,343.39","18,543.05","7,800.34","4,266.62","1,397.90",1.005,"2,134.81",0,0,0,44.806,0,"2,179.62",-674.394,30.94,"1,502.94",0,"1,502.94",0,0.818,0.818,"1,844.35",987.45,"3,122.26","8,064.35",0,"8,064.35","9,001.81",0,"12,163.85","21,165.66",0,0,0,0,"10,089.99","10,089.99","4,965.62","44,285.61",0,"3,662.42","11,277.63","28,434.23","1,742.29",0,"45,116.56","-24,520.61","20,595.95",0,0,"37,772.64","102,654.19","9,664.96",0,0,"6,885.75","16,550.71","17,693.14",0,0,0,"2,323.05","36,566.90","16,253.30",0,"16,253.30",0,0,"10,556.20","63,376.40",734.493,0,"39,699.80","-3,320.79","1,471.00",-353.682,-1.005,"38,229.81","1,047.98","39,277.79","1,502.94",0,"1,502.94",987.45,"-1,436.18",-91.95,0,"1,364.08",861.355,-161.988,0,0,231.715,"3,421.47",-484.222,63.151,0,0,-457.451,643.675,0,0,"-1,798.19","-2,033.04",0,-0.683,0,748.16,-328.032,60.901,480.345,"1,868.78",-484.222,"2,937.25",12.69,20.16,1.66,1.66,24.76,8.33,0.68,0.8,0.96,8.7,12.5,8,16.93,17.57,1.62,"63,532.79","90,462.86",-30.93,-11.05,-24.46,21.33,29.16,43.59,36.22,-2.21,2.37,5,-2.56,0.664,6.87,1.21,0.94,N/A,41.49,34.53,0.09,10.35,-19.51,-13.18,15.86,"1,844.35","1,821.99",1.28,7/18/07,6/30/08,0,"167,231.00",117.26,0,0,0,0,0,0,0.96,0,0,0,1.63,0.8,0,1.2,0
200706,13.145,1.509,0.994,0.745,0.745,1.4,-0.865,1.082,0.172,21.36,21.36,19.403,36.29,14.07,8.28,5.26,26.68,6.74,4.56,0,27.95,7.56,5.67,-6.58,0.908,0.376,0.341,25.96,0.232,0.231,30.33,46.49,54.09,37.93,1.69,0.72,0.427,"23,895.52","17,216.94","6,678.58","3,717.24","1,153.42",1.004,"1,806.92",0,0,0,-28.108,-56.215,"1,778.81",-671.572,37.75,"1,354.19",0,"1,354.19",0,0.745,0.745,"1,817.89",936.587,"2,743.51","6,696.65",0,"6,696.65","7,943.42",0,"12,625.35","20,568.78",0,0,0,0,"10,320.53","10,320.53","4,924.86","42,510.81",0,"3,605.81","11,210.94","30,390.39","2,052.86",1.004,"47,261.00","-24,840.14","22,420.87",0,0,"38,238.45","103,170.13","8,771.59",0,0,"5,814.27","14,585.86","18,493.83",0,0,0,"2,625.05","35,704.75","16,699.96",0,"16,699.96",0,0,"10,970.01","63,374.72",701.687,0,"38,995.35","-1,743.68","1,406.39",-616.361,0,"38,743.38","1,052.03","39,795.41","1,354.19",0,"1,354.19",936.587,"1,205.62",-267.023,0,-671.572,-230.884,11.042,0,0,-103.396,"1,967.54","-3,539.56",74.284,0,0,-385.476,188.723,0,0,-360.38,"-4,022.41",0,-278.065,0,"1,311.02",-297.138,-30.115,705.703,"-1,349.17","-3,539.56","-1,572.02",13.36,25.92,1.7,1.7,169.5,8.46,0.72,0.74,1.03,9.2,13.55,7.38,18.48,18.54,2.03,"65,822.44","95,371.61",-31.83,-12.08,-25.7,19.45,29.56,48.76,36.93,-10.44,2.36,7,-2.46,0.665,7.05,1.19,0.9,N/A,36.29,31.45,0.45,5.79,8.71,13.29,17.95,"1,817.89","1,813.79",0.75,,,0,0,122.689,0,0,0,0,0,0,0.98,0,0,0,1.87,0.74,0,1.23,0
200709,14.231,1.968,1.371,1.002,1.002,2.14,1.904,1.467,0.173,23.195,23.195,20.759,33.36,17.95,12.47,6.8,33.1,9.83,4.83,0,29.7,9.64,7.02,13.38,0.895,0.382,0.342,28.79,0.242,0.172,27.48,44.28,53.08,36.28,1.72,0.7,0.409,"25,844.65","18,169.60","7,675.05","3,969.27","1,215.63",0,"2,490.15",0,0,0,-141.724,-55.891,"2,348.42",-707.621,30.13,"1,813.47",0,"1,813.47",0,1.002,1.002,"1,816.13","1,084.12","3,574.26","7,511.37",0,"7,511.37","7,783.83",0,"13,001.67","20,785.50",0,0,0,0,"10,816.93","10,816.93","5,900.50","45,014.30",0,"3,878.44","12,055.51","34,227.31","2,366.39",0.998,"52,528.66","-26,868.65","25,660.01",0,0,"39,423.19","110,097.49","8,816.82",0,0,"6,797.76","15,614.58","21,611.89",0,0,0,"2,760.62","39,987.09","16,040.75",0,"16,040.75",0,0,"10,859.84","66,887.68",748.542,0,"43,099.03","-2,620.89","1,501.08",-657.719,0,"42,070.03","1,139.78","43,209.81","1,813.47",0,"1,814.47","1,084.12",356.066,-124.435,0,-323.773,-439.437,27.148,0,0,178.135,"2,664.43",792.584,18.588,0,0,-727.688,854.678,0,0,"-4,428.29","-3,490.13",0,-0.877,0,"1,566.08",-315.883,-37.747,"1,211.57",385.876,792.584,"3,457.02",10.1,15.59,1.44,1.44,21.32,7.11,0.6,0.49,0.9,7.47,11,9.09,21.69,15.44,1.94,"60,507.70","91,788.75",-33.36,-12.69,-27.16,25.88,30.64,67.6,41.14,-4.73,2.32,7,-2.51,0.711,7.22,1.13,0.86,N/A,40.27,29.99,0,15.7,67.78,54.11,20.47,"1,816.13","1,813.78",0.73,,,0,0,115.044,0,0,0,0,0,0,0.81,0,0,0,1.29,0.49,0,1.09,0
200712,14.964,2.029,1.358,0.983,0.983,1.46,-2.94,0.793,0.202,24.385,24.385,22.864,33.14,16.54,12.16,6.31,29.33,8.81,4.66,0,29.7,9.07,6.57,-19.65,0.938,0.381,0.357,28.53,0.24,0.206,29.21,43.02,54.62,40.81,1.67,0.7,0.421,"27,167.79","19,097.86","8,069.93","4,291.90","1,313.02",0,"2,465.01",0,0,0,-138.16,-72.559,"2,326.85",-748.449,32.17,"1,784.15",0,"1,784.15",0,0.983,0.983,"1,815.59","1,218.63","3,683.64","8,597.72",0,"8,597.72","8,697.11",0,"13,354.79","22,051.90",0,0,0,0,"12,044.75","12,044.75","5,485.64","48,180.01",0,"4,020.55","12,484.08","36,963.22","2,303.99",0,"55,771.84","-28,392.34","27,379.50",0,0,"40,646.82","116,206.33","9,004.24",0,0,"6,150.60","15,154.84","23,817.16",0,0,0,"2,999.76","41,971.76","17,672.53",0,"17,672.53",0,0,"11,057.76","70,702.05",768.328,0,"45,638.46","-3,056.41","1,539.64",-640.107,-0.994,"44,248.91","1,255.37","45,504.28","1,784.15",0,"1,792.99","1,218.63",-832.832,-962.954,0,187.3,"-2,382.76",420.379,0,0,390.768,"1,440.00","-6,777.24",240.861,0,0,-404.4,604.449,0,0,"3,203.13","-3,133.20",0,29.951,0,"2,992.74",-357.522,-5.059,"2,660.11",966.914,"-6,777.24","-5,337.23",9.08,22.7,1.36,1.36,0,6.16,0.57,0.4,0.88,6.97,10.28,9.73,20.06,14.49,2.14,"60,135.84","94,283.19",-34.92,-13.1,-28,19.76,31.78,83.61,44.12,-16.77,2.3,8,-2.55,0.712,8.3,1.15,0.86,N/A,38.71,31.55,-0.05,15.64,45.12,42.19,22.9,"1,815.59","1,814.60",0.96,,,0,0,112.449,0,0,0,0,0,0,0.75,0,0,0,1.68,0.4,0,1.04,0
200803,16.349,1.66,0.894,2.971,2.971,2.85,4.661,2.262,0.201,24.784,24.784,24.182,28.81,1.94,1.67,0.72,17.58,0.22,4.17,0,27.91,5.47,0.73,28.51,0.976,0.36,0.351,27.49,0.246,0.068,31.08,42.84,50.98,39.22,1.79,0.72,0.403,"29,683.35","21,399.58","8,283.77","5,111.76","1,551.50",-2.099,"1,622.61",0,0,0,-216.515,-57.181,"1,406.10","-1,368.93",97.36,215.956,0,215.956,0,2.971,2.971,"1,815.59","1,391.86","3,014.47","10,399.97",0,"10,399.97","10,111.00",0,"13,267.90","23,378.90","4,011.94",383.974,0,"7,472.66",0,"11,868.57","6,125.78","51,773.21",0,"4,526.54","13,824.07","41,068.44","2,251.40",0,"61,670.45","-30,791.19","30,879.26",0,0,"42,193.65","124,846.12","10,045.68",0,0,"7,230.20","17,275.88","25,702.54",0,0,0,"3,322.17","46,300.59","18,176.44",0,"18,176.44",0,0,"13,994.29","78,471.31",852.067,0,"50,470.87","-7,346.98","1,707.10",-711.54,0,"44,971.52","1,403.29","46,374.81",215.956,0,215.956,"1,391.86","-1,615.10",546.371,0,"1,298.06","2,332.80",-203.855,0,0,370.127,"4,106.89","4,356.13",-114.282,0,0,-270.212,235.547,0,0,"-8,516.38","-4,309.20",0,2.353,0,"1,993.99",-484.654,85.416,"1,597.11","1,394.80","4,356.13","8,463.02",4.61,10.11,1.16,1.16,11.29,4.6,0.43,0.19,0.73,5.92,9.14,10.94,23.23,9.87,2.6,"52,276.90","87,159.19",-38.29,-15.49,-30.84,32.44,32.87,153.59,56.38,-6.14,2.19,5,-2.75,0.687,7.96,1.12,0.86,N/A,37.97,26.63,0,14.46,263.04,-1.95,24.6,"1,780.32","1,814.54",0.95,6/30/08,6/30/08,229,"178,960.00",100.756,0,0,0,0,0,0,0.51,0.28,0.4,0,0.89,0.19,0,0.88,0
200806,14.779,1.911,1.187,0.894,0.894,3.1,0.786,1.704,0.199,24.304,24.304,24.919,34.03,14.49,10.35,5.21,22.09,6.17,4.79,0.51,28.46,7.34,6.05,5.32,1.025,0.36,0.369,24.53,0.216,0.223,30.96,41.31,56.73,46.38,1.61,0.72,0.445,"26,817.71","19,186.47","7,631.24","4,379.85","1,282.76",0,"1,968.63",101.398,-57.541,43.857,84.731,-63.134,"2,097.21",-769.488,36.69,"1,684.95",0,"1,621.82",0,0.894,0.894,"1,814.54","1,313.64","3,468.39","9,831.00",0,"9,831.00","9,098.91",0,"14,074.51","23,173.43","3,883.93",400.313,0,"7,703.28",0,"11,987.52","5,317.30","50,309.25",0,"4,355.76","13,608.64","42,353.66","2,191.29",0,"62,509.34","-30,685.99","31,823.35",0,0,"41,852.03","123,984.63","8,685.69",0,0,"6,476.52","15,162.21","27,637.46",0,0,0,"3,411.10","46,210.76","18,084.59",0,"18,084.59",0,0,"13,774.53","78,069.88",805.592,0,"49,046.72","-6,200.37","1,615.16",-673.479,0,"44,593.62","1,321.13","45,914.75","1,621.82",0,"1,684.95","1,313.64",824.382,-502.108,0,"-1,385.97",-23.617,416.704,0,0,-300.107,"3,091.57","-1,665.98",184.95,"-8,483.98","5,843.42",-96.31,115.718,0,0,-768.965,"-4,871.14",0.009,0,0,"2,337.97",-405.939,0,"1,932.05",152.476,"-1,665.98","1,425.60",5.82,10.98,1.4,1.4,8.17,5.4,0.55,0.22,0.89,7.07,11.07,9.03,22.99,12.03,2.28,"62,439.27","99,651.44",-37.91,-15.85,-30.92,33.16,33.78,146.28,56.56,-8.04,2.19,6,-2.75,0.655,8.01,1.09,0.83,34.21,36.39,26.35,-1.12,12.43,19.98,26.64,26.06,"1,814.54","1,834.83",0.71,,9/18/09,0,0,106.915,0,0,0,0,0,0,0.6,0.36,0.29,0,1.03,0.23,0,1.01,0
200809,14.564,1.575,0.767,0.635,0.635,2.5,0.098,0.798,0.229,24.262,24.262,25.4,30.11,10.35,8.35,3.7,13.49,4.59,4.37,0,27.19,5.26,4.36,0.68,1.047,0.356,0.373,23.09,0.212,0.36,30.22,39.43,58.02,48.81,1.57,0.73,0.463,"26,426.15","19,240.44","7,185.71","4,517.04","1,277.66",0,"1,391.01",0,0,0,5.966,-55.68,"1,396.97",-443.452,31.74,"1,152.38",0,"1,152.38",0,0.635,0.635,"1,814.54","1,466.17","2,857.17","8,921.73",0,"8,921.73","8,752.70",0,"14,202.39","22,955.09","4,116.35",409.646,0,"7,952.30",0,"12,478.30","6,644.82","50,999.94",0,"4,389.78","13,573.00","44,111.52","2,142.69",0.994,"64,217.98","-31,131.11","33,086.87",0,0,"40,931.79","125,018.60","8,313.23",0,0,"6,773.08","15,086.31","26,216.35",0,0,0,"3,031.58","44,334.24","20,388.84",0,"20,388.84",0,0,"14,454.94","79,178.01",804.378,0,"49,738.19","-6,965.97","1,612.73",-672.138,0,"44,517.19","1,323.40","45,840.58","1,152.38",0,"1,141.39","1,466.17",-191.666,-946.952,0,529.342,"-1,383.22",204.388,0,0,18.688,"1,447.41","-1,268.81",-78.158,0,0,-344.846,8.198,0,0,"-3,163.75","-4,847.37",0,0,0,"2,882.52",-339.474,-87.507,"2,455.54",-944.415,"-1,268.81",178.605,5.39,12.04,1.24,1.24,13.23,5.29,0.48,0.21,0.84,7.05,11.99,8.34,23.55,10.25,2.76,"55,246.73","94,253.58",-39.01,-16.08,-32.03,34.43,33.97,139.62,54.71,-8.57,2.1,5,-2.68,0.674,9.48,1.15,0.87,N/A,37.42,30.11,0,2.34,-36.6,-19.97,26.29,"1,814.54","1,834.83",0.75,,,0,0,106.575,0,0,0,0,0,0,0.55,0.33,0.46,0,0.87,0.22,0,0.89,0
200812,15.295,1.5,0.562,0.122,0.122,1.28,-1.527,-0.656,0.111,25.699,25.699,27.578,21.34,1.95,2.35,0.69,8.93,-0.38,3.35,0.57,27.6,4.04,0.8,-9.98,1.073,0.354,0.379,23.86,0.216,0.908,32.02,39.91,62.31,54.42,1.46,0.72,0.494,"27,754.12","20,092.69","7,661.43","4,902.73","1,636.24",0,"1,122.45",124.744,-68.65,56.094,-228.124,-45.489,950.425,"-1,020.55",107.38,267.258,0,221.769,0,0.122,0.122,"1,814.56","1,702.64","2,721.72","8,100.95",0,"8,100.95","9,738.48",0,"13,927.21","23,665.69",0,0,0,0,"14,963.84","14,963.84","6,491.81","53,222.28","7,706.25","5,031.17","15,267.76","33,337.34","1,889.80","14,758.75","70,284.82","-34,848.31","35,436.52",0,0,"35,515.33","131,880.38","8,786.91",694.977,0,"5,926.31","15,408.20","29,073.92",0,0,0,"2,747.68","47,229.79","20,967.87",0,"20,967.87",0,0,"15,573.40","83,771.06",942.942,0,"58,076.24","-13,954.91","1,890.21",-785.637,463.161,"46,632.01","1,477.32","48,109.33",221.769,0,351.051,"1,702.64","-1,645.15","-2,328.29",0,-4.947,"-4,051.79",611.639,0,0,196.673,"-1,189.79","-1,580.79",890.887,0,0,-41.481,504.577,0,0,"-1,713.96","-1,940.77",0,0,0,"2,335.63",-548.678,105.407,"1,892.36","-1,238.21","-1,580.79","-2,770.58",4.02,16.67,0.83,0.83,4.49,4.38,0.31,0.16,0.66,6.05,11.69,8.55,24.37,6.69,3.47,"38,722.65","82,140.80",-42.52,-17.65,-34.37,33.29,34.15,132.62,51.7,-11.35,2.04,5,-2.8,0.72,8.89,1.13,0.81,16.35,35.16,18.51,1.1,2.21,-87.56,-26.07,25.18,"1,814.56","1,814.56",0.94,2/10/09,3/10/10,0,0,91.275,0,0,0,0,0,0,0.41,0.25,0.16,0,0.64,0.16,0,0.62,0
